location,continent,year,bloom_doy
Japan/Fukuoka,Asia,1954,98
Japan/Fukuoka,Asia,1955,95
Japan/Fukuoka,Asia,1956,100
Japan/Fukuoka,Asia,1957,98
Japan/Fukuoka,Asia,1958,95
Japan/Fukuoka,Asia,1959,91
Japan/Fukuoka,Asia,1960,91
Japan/Fukuoka,Asia,1962,98
Japan/Fukuoka,Asia,1963,97
Japan/Fukuoka,Asia,1964,95
Japan/Fukuoka,Asia,1965,98
Japan/Fukuoka,Asia,1966,94
Japan/Fukuoka,Asia,1967,94
Japan/Fukuoka,Asia,1968,94
Japan/Fukuoka,Asia,1969,97
Japan/Fukuoka,Asia,1970,98
Japan/Fukuoka,Asia,1971,94
Japan/Fukuoka,Asia,1972,96
Japan/Fukuoka,Asia,1973,92
Japan/Fukuoka,Asia,1974,94
Japan/Fukuoka,Asia,1975,96
Japan/Fukuoka,Asia,1976,93
Japan/Fukuoka,Asia,1977,88
Japan/Fukuoka,Asia,1978,98
Japan/Fukuoka,Asia,1979,96
Japan/Fukuoka,Asia,1980,96
Japan/Fukuoka,Asia,1981,92
Japan/Fukuoka,Asia,1982,85
Japan/Fukuoka,Asia,1983,94
Japan/Fukuoka,Asia,1984,101
Japan/Fukuoka,Asia,1985,97
Japan/Fukuoka,Asia,1986,93
Japan/Fukuoka,Asia,1987,93
Japan/Fukuoka,Asia,1988,100
Japan/Fukuoka,Asia,1989,87
Japan/Fukuoka,Asia,1990,87
Japan/Fukuoka,Asia,1991,96
Japan/Fukuoka,Asia,1992,91
Japan/Fukuoka,Asia,1993,95
Japan/Fukuoka,Asia,1994,95
Japan/Fukuoka,Asia,1995,98
Japan/Fukuoka,Asia,1996,92
Japan/Fukuoka,Asia,1997,87
Japan/Fukuoka,Asia,1998,93
Japan/Fukuoka,Asia,1999,91
Japan/Fukuoka,Asia,2000,93
Japan/Fukuoka,Asia,2001,91
Japan/Fukuoka,Asia,2002,84
Japan/Fukuoka,Asia,2003,87
Japan/Fukuoka,Asia,2004,90
Japan/Fukuoka,Asia,2005,96
Japan/Fukuoka,Asia,2006,93
Japan/Fukuoka,Asia,2007,90
Japan/Fukuoka,Asia,2008,93
Japan/Fukuoka,Asia,2009,82
Japan/Fukuoka,Asia,2010,84
Japan/Fukuoka,Asia,2011,92
Japan/Fukuoka,Asia,2012,92
Japan/Fukuoka,Asia,2013,81
Japan/Fukuoka,Asia,2014,86
Japan/Fukuoka,Asia,2015,88
Japan/Fukuoka,Asia,2016,90
Japan/Fukuoka,Asia,2017,95
Japan/Fukuoka,Asia,2018,86
Japan/Fukuoka,Asia,2019,88
Japan/Fukuoka,Asia,2020,93
Japan/Fukuoka,Asia,2021,81
Japan/Saga,Asia,1953,99
Japan/Saga,Asia,1954,95
Japan/Saga,Asia,1955,94
Japan/Saga,Asia,1956,95
Japan/Saga,Asia,1957,97
Japan/Saga,Asia,1958,94
Japan/Saga,Asia,1959,90
Japan/Saga,Asia,1960,99
Japan/Saga,Asia,1961,91
Japan/Saga,Asia,1962,99
Japan/Saga,Asia,1963,95
Japan/Saga,Asia,1964,94
Japan/Saga,Asia,1965,93
Japan/Saga,Asia,1966,92
Japan/Saga,Asia,1968,96
Japan/Saga,Asia,1969,98
Japan/Saga,Asia,1970,100
Japan/Saga,Asia,1971,96
Japan/Saga,Asia,1972,95
Japan/Saga,Asia,1973,90
Japan/Saga,Asia,1974,93
Japan/Saga,Asia,1975,95
Japan/Saga,Asia,1976,94
Japan/Saga,Asia,1977,87
Japan/Saga,Asia,1978,100
Japan/Saga,Asia,1979,95
Japan/Saga,Asia,1980,93
Japan/Saga,Asia,1981,90
Japan/Saga,Asia,1982,84
Japan/Saga,Asia,1983,95
Japan/Saga,Asia,1984,97
Japan/Saga,Asia,1985,95
Japan/Saga,Asia,1986,93
Japan/Saga,Asia,1987,94
Japan/Saga,Asia,1988,101
Japan/Saga,Asia,1989,91
Japan/Saga,Asia,1990,90
Japan/Saga,Asia,1991,95
Japan/Saga,Asia,1992,95
Japan/Saga,Asia,1993,96
Japan/Saga,Asia,1994,95
Japan/Saga,Asia,1995,98
Japan/Saga,Asia,1996,96
Japan/Saga,Asia,1997,90
Japan/Saga,Asia,1998,90
Japan/Saga,Asia,1999,91
Japan/Saga,Asia,2000,94
Japan/Saga,Asia,2001,94
Japan/Saga,Asia,2002,86
Japan/Saga,Asia,2003,89
Japan/Saga,Asia,2004,91
Japan/Saga,Asia,2005,97
Japan/Saga,Asia,2006,93
Japan/Saga,Asia,2007,90
Japan/Saga,Asia,2008,93
Japan/Saga,Asia,2009,88
Japan/Saga,Asia,2010,92
Japan/Saga,Asia,2011,95
Japan/Saga,Asia,2012,94
Japan/Saga,Asia,2013,84
Japan/Saga,Asia,2014,85
Japan/Saga,Asia,2015,90
Japan/Saga,Asia,2016,91
Japan/Saga,Asia,2017,98
Japan/Saga,Asia,2018,86
Japan/Saga,Asia,2019,91
Japan/Saga,Asia,2020,93
Japan/Saga,Asia,2021,83
Japan/Oita,Asia,1953,96
Japan/Oita,Asia,1954,93
Japan/Oita,Asia,1955,92
Japan/Oita,Asia,1956,100
Japan/Oita,Asia,1957,99
Japan/Oita,Asia,1958,97
Japan/Oita,Asia,1959,92
Japan/Oita,Asia,1960,96
Japan/Oita,Asia,1961,96
Japan/Oita,Asia,1962,101
Japan/Oita,Asia,1963,99
Japan/Oita,Asia,1964,97
Japan/Oita,Asia,1965,101
Japan/Oita,Asia,1966,92
Japan/Oita,Asia,1967,93
Japan/Oita,Asia,1968,95
Japan/Oita,Asia,1969,100
Japan/Oita,Asia,1970,101
Japan/Oita,Asia,1971,95
Japan/Oita,Asia,1972,97
Japan/Oita,Asia,1973,92
Japan/Oita,Asia,1974,92
Japan/Oita,Asia,1975,96
Japan/Oita,Asia,1976,101
Japan/Oita,Asia,1977,89
Japan/Oita,Asia,1978,99
Japan/Oita,Asia,1979,98
Japan/Oita,Asia,1980,96
Japan/Oita,Asia,1981,91
Japan/Oita,Asia,1982,86
Japan/Oita,Asia,1983,95
Japan/Oita,Asia,1984,100
Japan/Oita,Asia,1985,95
Japan/Oita,Asia,1986,94
Japan/Oita,Asia,1987,96
Japan/Oita,Asia,1988,103
Japan/Oita,Asia,1989,91
Japan/Oita,Asia,1990,86
Japan/Oita,Asia,1991,95
Japan/Oita,Asia,1992,94
Japan/Oita,Asia,1993,98
Japan/Oita,Asia,1994,95
Japan/Oita,Asia,1995,97
Japan/Oita,Asia,1996,98
Japan/Oita,Asia,1997,91
Japan/Oita,Asia,1998,92
Japan/Oita,Asia,1999,98
Japan/Oita,Asia,2000,94
Japan/Oita,Asia,2001,94
Japan/Oita,Asia,2002,87
Japan/Oita,Asia,2003,92
Japan/Oita,Asia,2004,94
Japan/Oita,Asia,2005,98
Japan/Oita,Asia,2006,93
Japan/Oita,Asia,2007,94
Japan/Oita,Asia,2008,95
Japan/Oita,Asia,2009,87
Japan/Oita,Asia,2010,88
Japan/Oita,Asia,2011,95
Japan/Oita,Asia,2012,94
Japan/Oita,Asia,2013,84
Japan/Oita,Asia,2014,89
Japan/Oita,Asia,2015,93
Japan/Oita,Asia,2016,99
Japan/Oita,Asia,2017,103
Japan/Oita,Asia,2018,89
Japan/Oita,Asia,2019,96
Japan/Oita,Asia,2020,99
Japan/Oita,Asia,2021,89
Japan/Nagasaki,Asia,1953,96
Japan/Nagasaki,Asia,1954,95
Japan/Nagasaki,Asia,1955,90
Japan/Nagasaki,Asia,1956,96
Japan/Nagasaki,Asia,1957,100
Japan/Nagasaki,Asia,1958,87
Japan/Nagasaki,Asia,1959,89
Japan/Nagasaki,Asia,1960,93
Japan/Nagasaki,Asia,1961,93
Japan/Nagasaki,Asia,1962,99
Japan/Nagasaki,Asia,1963,95
Japan/Nagasaki,Asia,1964,95
Japan/Nagasaki,Asia,1965,98
Japan/Nagasaki,Asia,1966,91
Japan/Nagasaki,Asia,1967,93
Japan/Nagasaki,Asia,1968,94
Japan/Nagasaki,Asia,1969,99
Japan/Nagasaki,Asia,1970,99
Japan/Nagasaki,Asia,1971,93
Japan/Nagasaki,Asia,1972,96
Japan/Nagasaki,Asia,1973,91
Japan/Nagasaki,Asia,1974,90
Japan/Nagasaki,Asia,1975,95
Japan/Nagasaki,Asia,1976,93
Japan/Nagasaki,Asia,1977,83
Japan/Nagasaki,Asia,1978,98
Japan/Nagasaki,Asia,1979,94
Japan/Nagasaki,Asia,1980,94
Japan/Nagasaki,Asia,1981,90
Japan/Nagasaki,Asia,1982,87
Japan/Nagasaki,Asia,1983,96
Japan/Nagasaki,Asia,1984,97
Japan/Nagasaki,Asia,1985,95
Japan/Nagasaki,Asia,1986,93
Japan/Nagasaki,Asia,1987,94
Japan/Nagasaki,Asia,1988,100
Japan/Nagasaki,Asia,1989,90
Japan/Nagasaki,Asia,1990,88
Japan/Nagasaki,Asia,1991,94
Japan/Nagasaki,Asia,1992,92
Japan/Nagasaki,Asia,1993,97
Japan/Nagasaki,Asia,1994,95
Japan/Nagasaki,Asia,1995,100
Japan/Nagasaki,Asia,1996,97
Japan/Nagasaki,Asia,1997,88
Japan/Nagasaki,Asia,1998,94
Japan/Nagasaki,Asia,1999,94
Japan/Nagasaki,Asia,2000,93
Japan/Nagasaki,Asia,2001,91
Japan/Nagasaki,Asia,2002,88
Japan/Nagasaki,Asia,2003,88
Japan/Nagasaki,Asia,2004,93
Japan/Nagasaki,Asia,2005,98
Japan/Nagasaki,Asia,2006,93
Japan/Nagasaki,Asia,2007,91
Japan/Nagasaki,Asia,2008,97
Japan/Nagasaki,Asia,2009,86
Japan/Nagasaki,Asia,2010,90
Japan/Nagasaki,Asia,2011,97
Japan/Nagasaki,Asia,2012,93
Japan/Nagasaki,Asia,2013,82
Japan/Nagasaki,Asia,2014,86
Japan/Nagasaki,Asia,2015,90
Japan/Nagasaki,Asia,2016,90
Japan/Nagasaki,Asia,2017,97
Japan/Nagasaki,Asia,2018,85
Japan/Nagasaki,Asia,2019,93
Japan/Nagasaki,Asia,2020,94
Japan/Nagasaki,Asia,2021,82
Japan/Kumamoto,Asia,1953,94
Japan/Kumamoto,Asia,1954,94
Japan/Kumamoto,Asia,1955,89
Japan/Kumamoto,Asia,1956,92
Japan/Kumamoto,Asia,1957,97
Japan/Kumamoto,Asia,1958,94
Japan/Kumamoto,Asia,1959,88
Japan/Kumamoto,Asia,1960,90
Japan/Kumamoto,Asia,1961,89
Japan/Kumamoto,Asia,1962,99
Japan/Kumamoto,Asia,1963,95
Japan/Kumamoto,Asia,1964,93
Japan/Kumamoto,Asia,1965,100
Japan/Kumamoto,Asia,1966,87
Japan/Kumamoto,Asia,1967,93
Japan/Kumamoto,Asia,1968,94
Japan/Kumamoto,Asia,1969,98
Japan/Kumamoto,Asia,1970,99
Japan/Kumamoto,Asia,1971,94
Japan/Kumamoto,Asia,1972,92
Japan/Kumamoto,Asia,1973,91
Japan/Kumamoto,Asia,1974,95
Japan/Kumamoto,Asia,1975,94
Japan/Kumamoto,Asia,1976,92
Japan/Kumamoto,Asia,1977,85
Japan/Kumamoto,Asia,1978,97
Japan/Kumamoto,Asia,1979,93
Japan/Kumamoto,Asia,1980,92
Japan/Kumamoto,Asia,1981,90
Japan/Kumamoto,Asia,1982,83
Japan/Kumamoto,Asia,1983,93
Japan/Kumamoto,Asia,1984,96
Japan/Kumamoto,Asia,1985,94
Japan/Kumamoto,Asia,1986,92
Japan/Kumamoto,Asia,1987,93
Japan/Kumamoto,Asia,1988,98
Japan/Kumamoto,Asia,1989,88
Japan/Kumamoto,Asia,1990,88
Japan/Kumamoto,Asia,1991,93
Japan/Kumamoto,Asia,1992,90
Japan/Kumamoto,Asia,1993,95
Japan/Kumamoto,Asia,1994,94
Japan/Kumamoto,Asia,1995,98
Japan/Kumamoto,Asia,1996,91
Japan/Kumamoto,Asia,1997,86
Japan/Kumamoto,Asia,1998,91
Japan/Kumamoto,Asia,1999,93
Japan/Kumamoto,Asia,2000,94
Japan/Kumamoto,Asia,2001,93
Japan/Kumamoto,Asia,2002,88
Japan/Kumamoto,Asia,2003,90
Japan/Kumamoto,Asia,2004,93
Japan/Kumamoto,Asia,2005,98
Japan/Kumamoto,Asia,2006,90
Japan/Kumamoto,Asia,2007,92
Japan/Kumamoto,Asia,2008,92
Japan/Kumamoto,Asia,2009,83
Japan/Kumamoto,Asia,2010,85
Japan/Kumamoto,Asia,2011,97
Japan/Kumamoto,Asia,2012,93
Japan/Kumamoto,Asia,2013,81
Japan/Kumamoto,Asia,2014,86
Japan/Kumamoto,Asia,2015,90
Japan/Kumamoto,Asia,2016,93
Japan/Kumamoto,Asia,2017,98
Japan/Kumamoto,Asia,2018,85
Japan/Kumamoto,Asia,2019,94
Japan/Kumamoto,Asia,2020,93
Japan/Kumamoto,Asia,2021,86
Japan/Nobeoka,Asia,1962,96
Japan/Nobeoka,Asia,1963,95
Japan/Nobeoka,Asia,1964,94
Japan/Nobeoka,Asia,1965,99
Japan/Nobeoka,Asia,1966,86
Japan/Nobeoka,Asia,1967,87
Japan/Nobeoka,Asia,1968,91
Japan/Nobeoka,Asia,1969,93
Japan/Nobeoka,Asia,1970,93
Japan/Nobeoka,Asia,1971,94
Japan/Nobeoka,Asia,1972,90
Japan/Nobeoka,Asia,1973,89
Japan/Nobeoka,Asia,1974,89
Japan/Nobeoka,Asia,1975,93
Japan/Nobeoka,Asia,1976,91
Japan/Nobeoka,Asia,1977,87
Japan/Nobeoka,Asia,1978,100
Japan/Nobeoka,Asia,1979,98
Japan/Nobeoka,Asia,1980,95
Japan/Nobeoka,Asia,1981,91
Japan/Nobeoka,Asia,1982,87
Japan/Nobeoka,Asia,1983,96
Japan/Nobeoka,Asia,1984,96
Japan/Nobeoka,Asia,1985,95
Japan/Nobeoka,Asia,1986,93
Japan/Nobeoka,Asia,1987,94
Japan/Nobeoka,Asia,1988,101
Japan/Nobeoka,Asia,1989,88
Japan/Nobeoka,Asia,1990,89
Japan/Nobeoka,Asia,1991,91
Japan/Nobeoka,Asia,1992,95
Japan/Nobeoka,Asia,1993,97
Japan/Nobeoka,Asia,1994,96
Japan/Kagoshima,Asia,1953,98
Japan/Kagoshima,Asia,1954,98
Japan/Kagoshima,Asia,1955,93
Japan/Kagoshima,Asia,1956,93
Japan/Kagoshima,Asia,1957,97
Japan/Kagoshima,Asia,1958,93
Japan/Kagoshima,Asia,1959,89
Japan/Kagoshima,Asia,1960,94
Japan/Kagoshima,Asia,1961,93
Japan/Kagoshima,Asia,1962,98
Japan/Kagoshima,Asia,1963,96
Japan/Kagoshima,Asia,1964,94
Japan/Kagoshima,Asia,1965,94
Japan/Kagoshima,Asia,1966,86
Japan/Kagoshima,Asia,1967,92
Japan/Kagoshima,Asia,1968,95
Japan/Kagoshima,Asia,1969,97
Japan/Kagoshima,Asia,1970,97
Japan/Kagoshima,Asia,1971,93
Japan/Kagoshima,Asia,1972,92
Japan/Kagoshima,Asia,1973,90
Japan/Kagoshima,Asia,1974,93
Japan/Kagoshima,Asia,1975,100
Japan/Kagoshima,Asia,1976,92
Japan/Kagoshima,Asia,1977,85
Japan/Kagoshima,Asia,1978,101
Japan/Kagoshima,Asia,1979,95
Japan/Kagoshima,Asia,1980,90
Japan/Kagoshima,Asia,1981,87
Japan/Kagoshima,Asia,1982,87
Japan/Kagoshima,Asia,1983,93
Japan/Kagoshima,Asia,1984,91
Japan/Kagoshima,Asia,1985,92
Japan/Kagoshima,Asia,1986,89
Japan/Kagoshima,Asia,1987,92
Japan/Kagoshima,Asia,1988,99
Japan/Kagoshima,Asia,1989,95
Japan/Kagoshima,Asia,1990,88
Japan/Kagoshima,Asia,1991,95
Japan/Kagoshima,Asia,1992,94
Japan/Kagoshima,Asia,1993,100
Japan/Kagoshima,Asia,1994,94
Japan/Kagoshima,Asia,1995,100
Japan/Kagoshima,Asia,1996,91
Japan/Kagoshima,Asia,1997,89
Japan/Kagoshima,Asia,1998,99
Japan/Kagoshima,Asia,1999,96
Japan/Kagoshima,Asia,2000,97
Japan/Kagoshima,Asia,2001,95
Japan/Kagoshima,Asia,2002,91
Japan/Kagoshima,Asia,2003,92
Japan/Kagoshima,Asia,2004,97
Japan/Kagoshima,Asia,2005,99
Japan/Kagoshima,Asia,2006,88
Japan/Kagoshima,Asia,2007,94
Japan/Kagoshima,Asia,2008,103
Japan/Kagoshima,Asia,2009,91
Japan/Kagoshima,Asia,2010,96
Japan/Kagoshima,Asia,2011,95
Japan/Kagoshima,Asia,2012,96
Japan/Kagoshima,Asia,2013,85
Japan/Kagoshima,Asia,2014,90
Japan/Kagoshima,Asia,2015,90
Japan/Kagoshima,Asia,2016,97
Japan/Kagoshima,Asia,2017,105
Japan/Kagoshima,Asia,2018,88
Japan/Kagoshima,Asia,2019,99
Japan/Kagoshima,Asia,2020,110
Japan/Kagoshima,Asia,2021,89
Japan/Miyazaki,Asia,1953,93
Japan/Miyazaki,Asia,1954,96
Japan/Miyazaki,Asia,1955,94
Japan/Miyazaki,Asia,1956,95
Japan/Miyazaki,Asia,1957,93
Japan/Miyazaki,Asia,1958,89
Japan/Miyazaki,Asia,1959,89
Japan/Miyazaki,Asia,1960,89
Japan/Miyazaki,Asia,1961,92
Japan/Miyazaki,Asia,1962,97
Japan/Miyazaki,Asia,1963,94
Japan/Miyazaki,Asia,1964,94
Japan/Miyazaki,Asia,1965,96
Japan/Miyazaki,Asia,1966,91
Japan/Miyazaki,Asia,1967,91
Japan/Miyazaki,Asia,1968,91
Japan/Miyazaki,Asia,1969,93
Japan/Miyazaki,Asia,1970,97
Japan/Miyazaki,Asia,1971,93
Japan/Miyazaki,Asia,1972,90
Japan/Miyazaki,Asia,1973,90
Japan/Miyazaki,Asia,1974,92
Japan/Miyazaki,Asia,1975,96
Japan/Miyazaki,Asia,1976,93
Japan/Miyazaki,Asia,1977,86
Japan/Miyazaki,Asia,1978,99
Japan/Miyazaki,Asia,1979,96
Japan/Miyazaki,Asia,1980,95
Japan/Miyazaki,Asia,1981,89
Japan/Miyazaki,Asia,1982,83
Japan/Miyazaki,Asia,1983,95
Japan/Miyazaki,Asia,1984,97
Japan/Miyazaki,Asia,1985,90
Japan/Miyazaki,Asia,1986,92
Japan/Miyazaki,Asia,1987,92
Japan/Miyazaki,Asia,1988,97
Japan/Miyazaki,Asia,1989,93
Japan/Miyazaki,Asia,1990,88
Japan/Miyazaki,Asia,1991,87
Japan/Miyazaki,Asia,1992,94
Japan/Miyazaki,Asia,1993,103
Japan/Miyazaki,Asia,1994,95
Japan/Miyazaki,Asia,1995,100
Japan/Miyazaki,Asia,1996,94
Japan/Miyazaki,Asia,1997,90
Japan/Miyazaki,Asia,1998,91
Japan/Miyazaki,Asia,1999,95
Japan/Miyazaki,Asia,2000,96
Japan/Miyazaki,Asia,2001,92
Japan/Miyazaki,Asia,2002,88
Japan/Miyazaki,Asia,2003,89
Japan/Miyazaki,Asia,2004,93
Japan/Miyazaki,Asia,2005,95
Japan/Miyazaki,Asia,2006,89
Japan/Miyazaki,Asia,2007,93
Japan/Miyazaki,Asia,2008,97
Japan/Miyazaki,Asia,2009,82
Japan/Miyazaki,Asia,2010,92
Japan/Miyazaki,Asia,2011,94
Japan/Miyazaki,Asia,2012,94
Japan/Miyazaki,Asia,2013,81
Japan/Miyazaki,Asia,2014,87
Japan/Miyazaki,Asia,2015,91
Japan/Miyazaki,Asia,2016,96
Japan/Miyazaki,Asia,2017,99
Japan/Miyazaki,Asia,2018,85
Japan/Miyazaki,Asia,2019,95
Japan/Miyazaki,Asia,2020,99
Japan/Miyazaki,Asia,2021,88
Japan/Yakushima,Asia,1991,100
Japan/Tanegashima,Asia,1953,93
Japan/Tanegashima,Asia,1958,95
Japan/Tanegashima,Asia,1959,99
Japan/Tanegashima,Asia,1960,96
Japan/Tanegashima,Asia,1961,95
Japan/Tanegashima,Asia,1963,93
Japan/Tanegashima,Asia,1965,101
Japan/Tanegashima,Asia,1966,90
Japan/Tanegashima,Asia,1968,94
Japan/Tanegashima,Asia,1972,98
Japan/Tanegashima,Asia,1973,79
Japan/Tanegashima,Asia,1974,92
Japan/Tanegashima,Asia,1975,105
Japan/Tanegashima,Asia,1976,93
Japan/Tanegashima,Asia,1977,85
Japan/Tanegashima,Asia,1978,105
Japan/Tanegashima,Asia,1979,117
Japan/Tanegashima,Asia,1980,97
Japan/Tanegashima,Asia,1981,86
Japan/Tanegashima,Asia,1982,90
Japan/Tanegashima,Asia,1983,98
Japan/Tanegashima,Asia,1984,94
Japan/Tanegashima,Asia,1985,97
Japan/Tanegashima,Asia,1986,91
Japan/Tanegashima,Asia,1987,95
Japan/Tanegashima,Asia,1988,96
Japan/Tanegashima,Asia,1989,93
Japan/Tanegashima,Asia,1990,87
Japan/Tanegashima,Asia,1991,97
Japan/Tanegashima,Asia,1992,99
Japan/Tanegashima,Asia,1996,88
Japan/Tanegashima,Asia,1997,89
Japan/Tanegashima,Asia,2000,103
Japan/Tanegashima,Asia,2001,113
Japan/Tanegashima,Asia,2003,93
Japan/Tanegashima,Asia,2004,91
Japan/Tanegashima,Asia,2005,99
Japan/Tanegashima,Asia,2006,90
Japan/Tanegashima,Asia,2007,115
Japan/Fukue,Asia,1953,96
Japan/Fukue,Asia,1954,97
Japan/Fukue,Asia,1955,92
Japan/Fukue,Asia,1956,98
Japan/Fukue,Asia,1957,97
Japan/Fukue,Asia,1958,93
Japan/Fukue,Asia,1959,91
Japan/Fukue,Asia,1960,95
Japan/Fukue,Asia,1961,93
Japan/Fukue,Asia,1962,97
Japan/Fukue,Asia,1963,96
Japan/Fukue,Asia,1964,94
Japan/Fukue,Asia,1965,104
Japan/Fukue,Asia,1966,89
Japan/Fukue,Asia,1967,94
Japan/Fukue,Asia,1968,96
Japan/Fukue,Asia,1969,98
Japan/Fukue,Asia,1970,98
Japan/Fukue,Asia,1971,94
Japan/Fukue,Asia,1972,100
Japan/Fukue,Asia,1973,94
Japan/Fukue,Asia,1974,90
Japan/Fukue,Asia,1975,95
Japan/Fukue,Asia,1976,94
Japan/Fukue,Asia,1977,85
Japan/Fukue,Asia,1978,99
Japan/Fukue,Asia,1979,97
Japan/Fukue,Asia,1980,95
Japan/Fukue,Asia,1981,92
Japan/Fukue,Asia,1982,88
Japan/Fukue,Asia,1983,97
Japan/Fukue,Asia,1984,102
Japan/Fukue,Asia,1985,94
Japan/Fukue,Asia,1986,96
Japan/Fukue,Asia,1987,97
Japan/Fukue,Asia,1988,103
Japan/Fukue,Asia,1989,90
Japan/Fukue,Asia,1990,87
Japan/Fukue,Asia,1991,95
Japan/Fukue,Asia,1992,91
Japan/Fukue,Asia,1993,96
Japan/Fukue,Asia,1994,97
Japan/Fukue,Asia,1995,102
Japan/Fukue,Asia,1996,96
Japan/Fukue,Asia,1997,89
Japan/Fukue,Asia,1998,93
Japan/Fukue,Asia,1999,95
Japan/Fukue,Asia,2000,94
Japan/Fukue,Asia,2001,93
Japan/Fukue,Asia,2002,89
Japan/Fukue,Asia,2003,90
Japan/Fukue,Asia,2004,94
Japan/Fukue,Asia,2005,98
Japan/Fukue,Asia,2006,93
Japan/Fukue,Asia,2007,99
Japan/Fukue,Asia,2008,99
Japan/Fukue,Asia,2009,91
Japan/Matsuyama,Asia,1953,99
Japan/Matsuyama,Asia,1954,97
Japan/Matsuyama,Asia,1955,96
Japan/Matsuyama,Asia,1956,99
Japan/Matsuyama,Asia,1957,99
Japan/Matsuyama,Asia,1958,97
Japan/Matsuyama,Asia,1959,93
Japan/Matsuyama,Asia,1960,100
Japan/Matsuyama,Asia,1961,95
Japan/Matsuyama,Asia,1962,101
Japan/Matsuyama,Asia,1963,105
Japan/Matsuyama,Asia,1964,95
Japan/Matsuyama,Asia,1965,100
Japan/Matsuyama,Asia,1966,95
Japan/Matsuyama,Asia,1967,93
Japan/Matsuyama,Asia,1968,95
Japan/Matsuyama,Asia,1969,101
Japan/Matsuyama,Asia,1970,102
Japan/Matsuyama,Asia,1971,93
Japan/Matsuyama,Asia,1972,97
Japan/Matsuyama,Asia,1973,93
Japan/Matsuyama,Asia,1974,95
Japan/Matsuyama,Asia,1975,97
Japan/Matsuyama,Asia,1976,97
Japan/Matsuyama,Asia,1977,89
Japan/Matsuyama,Asia,1978,100
Japan/Matsuyama,Asia,1979,95
Japan/Matsuyama,Asia,1980,96
Japan/Matsuyama,Asia,1981,91
Japan/Matsuyama,Asia,1982,86
Japan/Matsuyama,Asia,1983,96
Japan/Matsuyama,Asia,1984,102
Japan/Matsuyama,Asia,1985,96
Japan/Matsuyama,Asia,1986,96
Japan/Matsuyama,Asia,1987,96
Japan/Matsuyama,Asia,1988,103
Japan/Matsuyama,Asia,1989,91
Japan/Matsuyama,Asia,1990,87
Japan/Matsuyama,Asia,1991,95
Japan/Matsuyama,Asia,1992,93
Japan/Matsuyama,Asia,1993,97
Japan/Matsuyama,Asia,1994,95
Japan/Matsuyama,Asia,1995,98
Japan/Matsuyama,Asia,1996,99
Japan/Matsuyama,Asia,1997,91
Japan/Matsuyama,Asia,1998,95
Japan/Matsuyama,Asia,1999,92
Japan/Matsuyama,Asia,2000,95
Japan/Matsuyama,Asia,2001,89
Japan/Matsuyama,Asia,2002,85
Japan/Matsuyama,Asia,2003,92
Japan/Matsuyama,Asia,2004,93
Japan/Matsuyama,Asia,2005,97
Japan/Matsuyama,Asia,2006,93
Japan/Matsuyama,Asia,2007,91
Japan/Matsuyama,Asia,2008,95
Japan/Matsuyama,Asia,2009,91
Japan/Matsuyama,Asia,2010,92
Japan/Matsuyama,Asia,2011,96
Japan/Matsuyama,Asia,2012,95
Japan/Matsuyama,Asia,2013,86
Japan/Matsuyama,Asia,2014,88
Japan/Matsuyama,Asia,2015,91
Japan/Matsuyama,Asia,2016,94
Japan/Matsuyama,Asia,2017,98
Japan/Matsuyama,Asia,2018,86
Japan/Matsuyama,Asia,2019,95
Japan/Matsuyama,Asia,2020,100
Japan/Matsuyama,Asia,2021,86
Japan/Takamatsu,Asia,1953,98
Japan/Takamatsu,Asia,1954,96
Japan/Takamatsu,Asia,1955,97
Japan/Takamatsu,Asia,1956,101
Japan/Takamatsu,Asia,1957,102
Japan/Takamatsu,Asia,1958,97
Japan/Takamatsu,Asia,1959,93
Japan/Takamatsu,Asia,1960,97
Japan/Takamatsu,Asia,1961,98
Japan/Takamatsu,Asia,1962,101
Japan/Takamatsu,Asia,1963,100
Japan/Takamatsu,Asia,1964,97
Japan/Takamatsu,Asia,1965,102
Japan/Takamatsu,Asia,1966,94
Japan/Takamatsu,Asia,1967,95
Japan/Takamatsu,Asia,1968,99
Japan/Takamatsu,Asia,1969,101
Japan/Takamatsu,Asia,1970,104
Japan/Takamatsu,Asia,1971,96
Japan/Takamatsu,Asia,1972,98
Japan/Takamatsu,Asia,1973,96
Japan/Takamatsu,Asia,1974,99
Japan/Takamatsu,Asia,1975,97
Japan/Takamatsu,Asia,1976,98
Japan/Takamatsu,Asia,1977,91
Japan/Takamatsu,Asia,1978,100
Japan/Takamatsu,Asia,1979,97
Japan/Takamatsu,Asia,1980,98
Japan/Takamatsu,Asia,1981,96
Japan/Takamatsu,Asia,1982,92
Japan/Takamatsu,Asia,1983,99
Japan/Takamatsu,Asia,1984,106
Japan/Takamatsu,Asia,1985,98
Japan/Takamatsu,Asia,1986,100
Japan/Takamatsu,Asia,1987,95
Japan/Takamatsu,Asia,1988,104
Japan/Takamatsu,Asia,1989,92
Japan/Takamatsu,Asia,1990,88
Japan/Takamatsu,Asia,1991,97
Japan/Takamatsu,Asia,1992,95
Japan/Takamatsu,Asia,1993,98
Japan/Takamatsu,Asia,1994,96
Japan/Takamatsu,Asia,1995,98
Japan/Takamatsu,Asia,1996,101
Japan/Takamatsu,Asia,1997,94
Japan/Takamatsu,Asia,1998,92
